state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,state1_sensors,state1_camera_c,state1_camera_l,state1_camera_r,time
"{'right': False, 'center': False, 'left': False}",images/img593.jpg,images/img589.jpg,images/img594.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img592.jpg,images/img590.jpg,images/img591.jpg,2018-02-09 12:47:09.365382
"{'right': False, 'center': False, 'left': False}",images/img599.jpg,images/img595.jpg,images/img600.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img598.jpg,images/img596.jpg,images/img597.jpg,2018-02-09 12:47:10.374358
"{'right': False, 'center': False, 'left': False}",images/img605.jpg,images/img601.jpg,images/img606.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img604.jpg,images/img602.jpg,images/img603.jpg,2018-02-09 12:47:12.578612
"{'right': False, 'center': False, 'left': False}",images/img611.jpg,images/img607.jpg,images/img612.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img610.jpg,images/img608.jpg,images/img609.jpg,2018-02-09 12:47:14.029834
"{'right': False, 'center': False, 'left': False}",images/img617.jpg,images/img613.jpg,images/img618.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img616.jpg,images/img614.jpg,images/img615.jpg,2018-02-09 12:47:15.126272
"{'right': False, 'center': False, 'left': False}",images/img623.jpg,images/img619.jpg,images/img624.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img622.jpg,images/img620.jpg,images/img621.jpg,2018-02-09 12:47:16.173775
"{'right': False, 'center': False, 'left': False}",images/img629.jpg,images/img625.jpg,images/img630.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img628.jpg,images/img626.jpg,images/img627.jpg,2018-02-09 12:47:18.105593
"{'right': False, 'center': False, 'left': False}",images/img635.jpg,images/img631.jpg,images/img636.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img634.jpg,images/img632.jpg,images/img633.jpg,2018-02-09 12:47:28.508938
"{'right': False, 'center': False, 'left': False}",images/img641.jpg,images/img637.jpg,images/img642.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img640.jpg,images/img638.jpg,images/img639.jpg,2018-02-09 12:47:30.292129
"{'right': False, 'center': False, 'left': False}",images/img647.jpg,images/img643.jpg,images/img648.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img646.jpg,images/img644.jpg,images/img645.jpg,2018-02-09 12:47:31.276509
"{'right': False, 'center': False, 'left': False}",images/img653.jpg,images/img649.jpg,images/img654.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img652.jpg,images/img650.jpg,images/img651.jpg,2018-02-09 12:47:32.512803
"{'right': False, 'center': False, 'left': False}",images/img659.jpg,images/img655.jpg,images/img660.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img658.jpg,images/img656.jpg,images/img657.jpg,2018-02-09 12:47:33.615298
"{'right': False, 'center': False, 'left': False}",images/img665.jpg,images/img661.jpg,images/img666.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img664.jpg,images/img662.jpg,images/img663.jpg,2018-02-09 12:47:34.775227
"{'right': False, 'center': False, 'left': False}",images/img671.jpg,images/img667.jpg,images/img672.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img670.jpg,images/img668.jpg,images/img669.jpg,2018-02-09 12:47:36.004947
"{'right': False, 'center': False, 'left': False}",images/img677.jpg,images/img673.jpg,images/img678.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img676.jpg,images/img674.jpg,images/img675.jpg,2018-02-09 12:47:37.893439
"{'right': False, 'center': False, 'left': False}",images/img683.jpg,images/img679.jpg,images/img684.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img682.jpg,images/img680.jpg,images/img681.jpg,2018-02-09 12:47:39.429891
"{'right': False, 'center': False, 'left': False}",images/img689.jpg,images/img685.jpg,images/img690.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img688.jpg,images/img686.jpg,images/img687.jpg,2018-02-09 12:47:54.544280
"{'right': False, 'center': False, 'left': False}",images/img695.jpg,images/img691.jpg,images/img696.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img694.jpg,images/img692.jpg,images/img693.jpg,2018-02-09 12:47:55.784389
"{'right': False, 'center': False, 'left': False}",images/img701.jpg,images/img697.jpg,images/img702.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img700.jpg,images/img698.jpg,images/img699.jpg,2018-02-09 12:47:57.468662
"{'right': False, 'center': False, 'left': False}",images/img707.jpg,images/img703.jpg,images/img708.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img706.jpg,images/img704.jpg,images/img705.jpg,2018-02-09 12:47:58.851567
"{'right': False, 'center': False, 'left': False}",images/img713.jpg,images/img709.jpg,images/img714.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img712.jpg,images/img710.jpg,images/img711.jpg,2018-02-09 12:48:00.123063
"{'right': False, 'center': False, 'left': False}",images/img719.jpg,images/img715.jpg,images/img720.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img718.jpg,images/img716.jpg,images/img717.jpg,2018-02-09 12:48:00.733666
"{'right': False, 'center': False, 'left': False}",images/img725.jpg,images/img721.jpg,images/img726.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img724.jpg,images/img722.jpg,images/img723.jpg,2018-02-09 12:48:01.632585
"{'right': False, 'center': False, 'left': False}",images/img731.jpg,images/img727.jpg,images/img732.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img730.jpg,images/img728.jpg,images/img729.jpg,2018-02-09 12:48:03.119370
"{'right': False, 'center': False, 'left': False}",images/img737.jpg,images/img733.jpg,images/img738.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img736.jpg,images/img734.jpg,images/img735.jpg,2018-02-09 12:48:04.665926
