state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,state1_sensors,state1_camera_c,state1_camera_l,state1_camera_r,time
"{'right': False, 'center': False, 'left': True}",images/img179.jpg,images/img175.jpg,images/img180.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img178.jpg,images/img176.jpg,images/img177.jpg,2018-02-12 13:21:24.095694
"{'right': False, 'center': False, 'left': True}",images/img185.jpg,images/img181.jpg,images/img186.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img184.jpg,images/img182.jpg,images/img183.jpg,2018-02-12 13:21:31.310531
"{'right': False, 'center': False, 'left': True}",images/img191.jpg,images/img187.jpg,images/img192.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img190.jpg,images/img188.jpg,images/img189.jpg,2018-02-12 13:21:35.533154
"{'right': False, 'center': False, 'left': True}",images/img197.jpg,images/img193.jpg,images/img198.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img196.jpg,images/img194.jpg,images/img195.jpg,2018-02-12 13:21:46.639562
"{'right': False, 'center': False, 'left': True}",images/img203.jpg,images/img199.jpg,images/img204.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img202.jpg,images/img200.jpg,images/img201.jpg,2018-02-12 13:21:52.964576
"{'right': False, 'center': False, 'left': True}",images/img209.jpg,images/img205.jpg,images/img210.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img208.jpg,images/img206.jpg,images/img207.jpg,2018-02-12 13:21:54.654909
"{'right': False, 'center': False, 'left': True}",images/img215.jpg,images/img211.jpg,images/img216.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img214.jpg,images/img212.jpg,images/img213.jpg,2018-02-12 13:21:58.231423
"{'right': False, 'center': False, 'left': True}",images/img221.jpg,images/img217.jpg,images/img222.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img220.jpg,images/img218.jpg,images/img219.jpg,2018-02-12 13:22:10.506903
"{'right': False, 'center': False, 'left': True}",images/img227.jpg,images/img223.jpg,images/img228.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img226.jpg,images/img224.jpg,images/img225.jpg,2018-02-12 13:22:11.671035
"{'right': False, 'center': False, 'left': True}",images/img233.jpg,images/img229.jpg,images/img234.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img232.jpg,images/img230.jpg,images/img231.jpg,2018-02-12 13:22:19.778062
"{'right': False, 'center': False, 'left': True}",images/img239.jpg,images/img235.jpg,images/img240.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img238.jpg,images/img236.jpg,images/img237.jpg,2018-02-12 13:22:23.281314
"{'right': False, 'center': False, 'left': True}",images/img245.jpg,images/img241.jpg,images/img246.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img244.jpg,images/img242.jpg,images/img243.jpg,2018-02-12 13:22:25.943032
"{'right': False, 'center': False, 'left': True}",images/img251.jpg,images/img247.jpg,images/img252.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img250.jpg,images/img248.jpg,images/img249.jpg,2018-02-12 13:22:36.033490
"{'right': False, 'center': False, 'left': True}",images/img257.jpg,images/img253.jpg,images/img258.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img256.jpg,images/img254.jpg,images/img255.jpg,2018-02-12 13:22:37.692342
"{'right': False, 'center': False, 'left': True}",images/img263.jpg,images/img259.jpg,images/img264.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img262.jpg,images/img260.jpg,images/img261.jpg,2018-02-12 13:22:39.573372
"{'right': False, 'center': False, 'left': True}",images/img269.jpg,images/img265.jpg,images/img270.jpg,2,"{'right': False, 'center': False, 'left': True}",images/img268.jpg,images/img266.jpg,images/img267.jpg,2018-02-12 13:22:47.741715
"{'right': False, 'center': False, 'left': True}",images/img275.jpg,images/img271.jpg,images/img276.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img274.jpg,images/img272.jpg,images/img273.jpg,2018-02-12 13:22:48.562016
"{'right': False, 'center': False, 'left': True}",images/img281.jpg,images/img277.jpg,images/img282.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img280.jpg,images/img278.jpg,images/img279.jpg,2018-02-12 13:22:52.574904
"{'right': False, 'center': False, 'left': True}",images/img287.jpg,images/img283.jpg,images/img288.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img286.jpg,images/img284.jpg,images/img285.jpg,2018-02-12 13:22:57.891998
"{'right': False, 'center': False, 'left': True}",images/img293.jpg,images/img289.jpg,images/img294.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img292.jpg,images/img290.jpg,images/img291.jpg,2018-02-12 13:23:07.650309
"{'right': False, 'center': False, 'left': True}",images/img299.jpg,images/img295.jpg,images/img300.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img298.jpg,images/img296.jpg,images/img297.jpg,2018-02-12 13:23:11.074146
"{'right': False, 'center': False, 'left': True}",images/img305.jpg,images/img301.jpg,images/img306.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img304.jpg,images/img302.jpg,images/img303.jpg,2018-02-12 13:23:11.780493
"{'right': False, 'center': False, 'left': True}",images/img311.jpg,images/img307.jpg,images/img312.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img310.jpg,images/img308.jpg,images/img309.jpg,2018-02-12 13:23:22.994253
"{'right': False, 'center': False, 'left': True}",images/img317.jpg,images/img313.jpg,images/img318.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img316.jpg,images/img314.jpg,images/img315.jpg,2018-02-12 13:23:24.086137
"{'right': False, 'center': False, 'left': True}",images/img323.jpg,images/img319.jpg,images/img324.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img322.jpg,images/img320.jpg,images/img321.jpg,2018-02-12 13:23:26.992369
"{'right': False, 'center': False, 'left': True}",images/img329.jpg,images/img325.jpg,images/img330.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img328.jpg,images/img326.jpg,images/img327.jpg,2018-02-12 13:23:27.895129
"{'right': False, 'center': False, 'left': True}",images/img335.jpg,images/img331.jpg,images/img336.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img334.jpg,images/img332.jpg,images/img333.jpg,2018-02-12 13:23:28.737639
"{'right': False, 'center': False, 'left': True}",images/img341.jpg,images/img337.jpg,images/img342.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img340.jpg,images/img338.jpg,images/img339.jpg,2018-02-12 13:23:29.736788
"{'right': False, 'center': False, 'left': True}",images/img347.jpg,images/img343.jpg,images/img348.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img346.jpg,images/img344.jpg,images/img345.jpg,2018-02-12 13:23:41.961561
"{'right': False, 'center': False, 'left': True}",images/img353.jpg,images/img349.jpg,images/img354.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img352.jpg,images/img350.jpg,images/img351.jpg,2018-02-12 13:23:44.521270
"{'right': False, 'center': False, 'left': True}",images/img359.jpg,images/img355.jpg,images/img360.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img358.jpg,images/img356.jpg,images/img357.jpg,2018-02-12 13:23:46.114798
"{'right': False, 'center': False, 'left': True}",images/img365.jpg,images/img361.jpg,images/img366.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img364.jpg,images/img362.jpg,images/img363.jpg,2018-02-12 13:23:47.092130
"{'right': False, 'center': False, 'left': True}",images/img371.jpg,images/img367.jpg,images/img372.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img370.jpg,images/img368.jpg,images/img369.jpg,2018-02-12 13:23:53.339253
"{'right': False, 'center': False, 'left': True}",images/img377.jpg,images/img373.jpg,images/img378.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img376.jpg,images/img374.jpg,images/img375.jpg,2018-02-12 13:23:55.726341
"{'right': False, 'center': False, 'left': True}",images/img383.jpg,images/img379.jpg,images/img384.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img382.jpg,images/img380.jpg,images/img381.jpg,2018-02-12 13:23:59.128357
"{'right': False, 'center': False, 'left': True}",images/img389.jpg,images/img385.jpg,images/img390.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img388.jpg,images/img386.jpg,images/img387.jpg,2018-02-12 13:24:08.749420
"{'right': False, 'center': False, 'left': True}",images/img395.jpg,images/img391.jpg,images/img396.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img394.jpg,images/img392.jpg,images/img393.jpg,2018-02-12 13:24:28.452433
"{'right': False, 'center': False, 'left': True}",images/img401.jpg,images/img397.jpg,images/img402.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img400.jpg,images/img398.jpg,images/img399.jpg,2018-02-12 13:24:32.373812
"{'right': False, 'center': False, 'left': True}",images/img407.jpg,images/img403.jpg,images/img408.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img406.jpg,images/img404.jpg,images/img405.jpg,2018-02-12 13:24:33.987434
"{'right': False, 'center': False, 'left': True}",images/img413.jpg,images/img409.jpg,images/img414.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img412.jpg,images/img410.jpg,images/img411.jpg,2018-02-12 13:24:58.015979
"{'right': False, 'center': False, 'left': True}",images/img419.jpg,images/img415.jpg,images/img420.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img418.jpg,images/img416.jpg,images/img417.jpg,2018-02-12 13:25:00.273996
"{'right': False, 'center': False, 'left': True}",images/img425.jpg,images/img421.jpg,images/img426.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img424.jpg,images/img422.jpg,images/img423.jpg,2018-02-12 13:25:02.934325
"{'right': False, 'center': False, 'left': True}",images/img431.jpg,images/img427.jpg,images/img432.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img430.jpg,images/img428.jpg,images/img429.jpg,2018-02-12 13:25:08.338983
"{'right': False, 'center': False, 'left': True}",images/img437.jpg,images/img433.jpg,images/img438.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img436.jpg,images/img434.jpg,images/img435.jpg,2018-02-12 13:25:14.310072
"{'right': False, 'center': False, 'left': True}",images/img443.jpg,images/img439.jpg,images/img444.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img442.jpg,images/img440.jpg,images/img441.jpg,2018-02-12 13:25:16.412628
"{'right': False, 'center': False, 'left': True}",images/img449.jpg,images/img445.jpg,images/img450.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img448.jpg,images/img446.jpg,images/img447.jpg,2018-02-12 13:25:19.438409
"{'right': False, 'center': False, 'left': True}",images/img455.jpg,images/img451.jpg,images/img456.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img454.jpg,images/img452.jpg,images/img453.jpg,2018-02-12 13:25:39.913696
"{'right': False, 'center': False, 'left': True}",images/img461.jpg,images/img457.jpg,images/img462.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img460.jpg,images/img458.jpg,images/img459.jpg,2018-02-12 13:25:41.390469
"{'right': False, 'center': False, 'left': True}",images/img467.jpg,images/img463.jpg,images/img468.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img466.jpg,images/img464.jpg,images/img465.jpg,2018-02-12 13:25:47.583430
"{'right': False, 'center': False, 'left': True}",images/img473.jpg,images/img469.jpg,images/img474.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img472.jpg,images/img470.jpg,images/img471.jpg,2018-02-12 13:25:54.913970
"{'right': False, 'center': False, 'left': True}",images/img479.jpg,images/img475.jpg,images/img480.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img478.jpg,images/img476.jpg,images/img477.jpg,2018-02-12 13:25:56.686148
"{'right': False, 'center': False, 'left': True}",images/img485.jpg,images/img481.jpg,images/img486.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img484.jpg,images/img482.jpg,images/img483.jpg,2018-02-12 13:25:58.105449
"{'right': False, 'center': False, 'left': True}",images/img491.jpg,images/img487.jpg,images/img492.jpg,2,"{'right': False, 'center': False, 'left': True}",images/img490.jpg,images/img488.jpg,images/img489.jpg,2018-02-12 13:25:59.893258
"{'right': False, 'center': False, 'left': True}",images/img497.jpg,images/img493.jpg,images/img498.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img496.jpg,images/img494.jpg,images/img495.jpg,2018-02-12 13:26:01.121762
"{'right': False, 'center': False, 'left': True}",images/img503.jpg,images/img499.jpg,images/img504.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img502.jpg,images/img500.jpg,images/img501.jpg,2018-02-12 13:26:02.726158
"{'right': False, 'center': False, 'left': True}",images/img509.jpg,images/img505.jpg,images/img510.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img508.jpg,images/img506.jpg,images/img507.jpg,2018-02-12 13:26:06.182047
"{'right': False, 'center': False, 'left': True}",images/img515.jpg,images/img511.jpg,images/img516.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img514.jpg,images/img512.jpg,images/img513.jpg,2018-02-12 13:26:07.844671
"{'right': False, 'center': False, 'left': True}",images/img521.jpg,images/img517.jpg,images/img522.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img520.jpg,images/img518.jpg,images/img519.jpg,2018-02-12 13:26:10.246649
"{'right': False, 'center': False, 'left': True}",images/img527.jpg,images/img523.jpg,images/img528.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img526.jpg,images/img524.jpg,images/img525.jpg,2018-02-12 13:26:12.296086
"{'right': False, 'center': False, 'left': True}",images/img533.jpg,images/img529.jpg,images/img534.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img532.jpg,images/img530.jpg,images/img531.jpg,2018-02-12 13:26:14.380964
"{'right': False, 'center': False, 'left': True}",images/img539.jpg,images/img535.jpg,images/img540.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img538.jpg,images/img536.jpg,images/img537.jpg,2018-02-12 13:26:16.643988
"{'right': False, 'center': False, 'left': True}",images/img545.jpg,images/img541.jpg,images/img546.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img544.jpg,images/img542.jpg,images/img543.jpg,2018-02-12 13:26:19.113793
"{'right': False, 'center': False, 'left': True}",images/img551.jpg,images/img547.jpg,images/img552.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img550.jpg,images/img548.jpg,images/img549.jpg,2018-02-12 13:26:21.775946
"{'right': False, 'center': False, 'left': True}",images/img557.jpg,images/img553.jpg,images/img558.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img556.jpg,images/img554.jpg,images/img555.jpg,2018-02-12 13:26:25.787800
"{'right': False, 'center': False, 'left': True}",images/img563.jpg,images/img559.jpg,images/img564.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img562.jpg,images/img560.jpg,images/img561.jpg,2018-02-12 13:26:26.607777
"{'right': False, 'center': False, 'left': True}",images/img569.jpg,images/img565.jpg,images/img570.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img568.jpg,images/img566.jpg,images/img567.jpg,2018-02-12 13:26:27.696458
"{'right': False, 'center': False, 'left': True}",images/img575.jpg,images/img571.jpg,images/img576.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img574.jpg,images/img572.jpg,images/img573.jpg,2018-02-12 13:26:30.885346
"{'right': False, 'center': False, 'left': True}",images/img581.jpg,images/img577.jpg,images/img582.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img580.jpg,images/img578.jpg,images/img579.jpg,2018-02-12 13:26:49.820822
"{'right': False, 'center': False, 'left': True}",images/img587.jpg,images/img583.jpg,images/img588.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img586.jpg,images/img584.jpg,images/img585.jpg,2018-02-12 13:26:51.260085
"{'right': False, 'center': False, 'left': True}",images/img593.jpg,images/img589.jpg,images/img594.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img592.jpg,images/img590.jpg,images/img591.jpg,2018-02-12 13:27:08.585199
"{'right': False, 'center': False, 'left': True}",images/img599.jpg,images/img595.jpg,images/img600.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img598.jpg,images/img596.jpg,images/img597.jpg,2018-02-12 13:27:11.072301
"{'right': False, 'center': False, 'left': True}",images/img605.jpg,images/img601.jpg,images/img606.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img604.jpg,images/img602.jpg,images/img603.jpg,2018-02-12 13:27:13.700217
"{'right': False, 'center': False, 'left': True}",images/img611.jpg,images/img607.jpg,images/img612.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img610.jpg,images/img608.jpg,images/img609.jpg,2018-02-12 13:27:17.581302
"{'right': False, 'center': False, 'left': True}",images/img617.jpg,images/img613.jpg,images/img618.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img616.jpg,images/img614.jpg,images/img615.jpg,2018-02-12 13:27:19.506697
"{'right': False, 'center': False, 'left': True}",images/img623.jpg,images/img619.jpg,images/img624.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img622.jpg,images/img620.jpg,images/img621.jpg,2018-02-12 13:27:21.992552
"{'right': False, 'center': False, 'left': True}",images/img629.jpg,images/img625.jpg,images/img630.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img628.jpg,images/img626.jpg,images/img627.jpg,2018-02-12 13:27:24.358160
"{'right': False, 'center': False, 'left': True}",images/img635.jpg,images/img631.jpg,images/img636.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img634.jpg,images/img632.jpg,images/img633.jpg,2018-02-12 13:27:28.073697
"{'right': False, 'center': False, 'left': True}",images/img641.jpg,images/img637.jpg,images/img642.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img640.jpg,images/img638.jpg,images/img639.jpg,2018-02-12 13:27:31.324324
"{'right': False, 'center': False, 'left': True}",images/img647.jpg,images/img643.jpg,images/img648.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img646.jpg,images/img644.jpg,images/img645.jpg,2018-02-12 13:27:36.881966
"{'right': False, 'center': False, 'left': True}",images/img653.jpg,images/img649.jpg,images/img654.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img652.jpg,images/img650.jpg,images/img651.jpg,2018-02-12 13:27:40.138961
"{'right': False, 'center': False, 'left': True}",images/img659.jpg,images/img655.jpg,images/img660.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img658.jpg,images/img656.jpg,images/img657.jpg,2018-02-12 13:27:42.975625
"{'right': False, 'center': False, 'left': True}",images/img665.jpg,images/img661.jpg,images/img666.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img664.jpg,images/img662.jpg,images/img663.jpg,2018-02-12 13:28:01.662418
"{'right': False, 'center': False, 'left': True}",images/img671.jpg,images/img667.jpg,images/img672.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img670.jpg,images/img668.jpg,images/img669.jpg,2018-02-12 13:28:07.404273
"{'right': False, 'center': False, 'left': True}",images/img677.jpg,images/img673.jpg,images/img678.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img676.jpg,images/img674.jpg,images/img675.jpg,2018-02-12 13:28:09.909209
"{'right': False, 'center': False, 'left': True}",images/img683.jpg,images/img679.jpg,images/img684.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img682.jpg,images/img680.jpg,images/img681.jpg,2018-02-12 13:28:12.750204
"{'right': False, 'center': False, 'left': True}",images/img689.jpg,images/img685.jpg,images/img690.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img688.jpg,images/img686.jpg,images/img687.jpg,2018-02-12 13:28:13.877711
"{'right': False, 'center': False, 'left': True}",images/img695.jpg,images/img691.jpg,images/img696.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img694.jpg,images/img692.jpg,images/img693.jpg,2018-02-12 13:28:16.306519
"{'right': False, 'center': False, 'left': True}",images/img701.jpg,images/img697.jpg,images/img702.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img700.jpg,images/img698.jpg,images/img699.jpg,2018-02-12 13:28:19.839660
"{'right': False, 'center': False, 'left': True}",images/img707.jpg,images/img703.jpg,images/img708.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img706.jpg,images/img704.jpg,images/img705.jpg,2018-02-12 13:28:22.768136
"{'right': False, 'center': False, 'left': True}",images/img713.jpg,images/img709.jpg,images/img714.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img712.jpg,images/img710.jpg,images/img711.jpg,2018-02-12 13:28:44.243427
"{'right': False, 'center': False, 'left': True}",images/img719.jpg,images/img715.jpg,images/img720.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img718.jpg,images/img716.jpg,images/img717.jpg,2018-02-12 13:28:53.682357
"{'right': False, 'center': False, 'left': True}",images/img725.jpg,images/img721.jpg,images/img726.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img724.jpg,images/img722.jpg,images/img723.jpg,2018-02-12 13:28:56.347659
"{'right': False, 'center': False, 'left': True}",images/img731.jpg,images/img727.jpg,images/img732.jpg,0,"{'right': False, 'center': False, 'left': True}",images/img730.jpg,images/img728.jpg,images/img729.jpg,2018-02-12 13:29:06.390804
"{'right': False, 'center': False, 'left': True}",images/img737.jpg,images/img733.jpg,images/img738.jpg,1,"{'right': False, 'center': False, 'left': True}",images/img736.jpg,images/img734.jpg,images/img735.jpg,2018-02-12 13:29:09.042091
