state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,state1_sensors,state1_camera_c,state1_camera_l,state1_camera_r,time
"{'right': False, 'center': False, 'left': False}",images/img191.jpg,images/img187.jpg,images/img192.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img190.jpg,images/img188.jpg,images/img189.jpg,2018-02-09 12:34:27.268277
"{'right': False, 'center': False, 'left': False}",images/img197.jpg,images/img193.jpg,images/img198.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img196.jpg,images/img194.jpg,images/img195.jpg,2018-02-09 12:34:27.962177
"{'right': False, 'center': False, 'left': False}",images/img203.jpg,images/img199.jpg,images/img204.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img202.jpg,images/img200.jpg,images/img201.jpg,2018-02-09 12:34:28.833219
"{'right': False, 'center': False, 'left': False}",images/img209.jpg,images/img205.jpg,images/img210.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img208.jpg,images/img206.jpg,images/img207.jpg,2018-02-09 12:34:29.639415
"{'right': False, 'center': False, 'left': False}",images/img215.jpg,images/img211.jpg,images/img216.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img214.jpg,images/img212.jpg,images/img213.jpg,2018-02-09 12:34:30.703127
"{'right': False, 'center': False, 'left': False}",images/img221.jpg,images/img217.jpg,images/img222.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img220.jpg,images/img218.jpg,images/img219.jpg,2018-02-09 12:34:31.568737
"{'right': False, 'center': False, 'left': False}",images/img227.jpg,images/img223.jpg,images/img228.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img226.jpg,images/img224.jpg,images/img225.jpg,2018-02-09 12:34:33.236135
"{'right': False, 'center': False, 'left': False}",images/img233.jpg,images/img229.jpg,images/img234.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img232.jpg,images/img230.jpg,images/img231.jpg,2018-02-09 12:34:35.214099
"{'right': False, 'center': False, 'left': False}",images/img239.jpg,images/img235.jpg,images/img240.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img238.jpg,images/img236.jpg,images/img237.jpg,2018-02-09 12:34:36.235567
"{'right': False, 'center': False, 'left': False}",images/img245.jpg,images/img241.jpg,images/img246.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img244.jpg,images/img242.jpg,images/img243.jpg,2018-02-09 12:34:37.613931
"{'right': False, 'center': False, 'left': False}",images/img251.jpg,images/img247.jpg,images/img252.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img250.jpg,images/img248.jpg,images/img249.jpg,2018-02-09 12:34:42.032506
"{'right': False, 'center': False, 'left': False}",images/img257.jpg,images/img253.jpg,images/img258.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img256.jpg,images/img254.jpg,images/img255.jpg,2018-02-09 12:34:43.242663
"{'right': False, 'center': False, 'left': False}",images/img263.jpg,images/img259.jpg,images/img264.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img262.jpg,images/img260.jpg,images/img261.jpg,2018-02-09 12:34:45.535580
"{'right': False, 'center': False, 'left': False}",images/img269.jpg,images/img265.jpg,images/img270.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img268.jpg,images/img266.jpg,images/img267.jpg,2018-02-09 12:34:46.742769
"{'right': False, 'center': False, 'left': False}",images/img275.jpg,images/img271.jpg,images/img276.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img274.jpg,images/img272.jpg,images/img273.jpg,2018-02-09 12:34:50.182296
"{'right': False, 'center': False, 'left': False}",images/img281.jpg,images/img277.jpg,images/img282.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img280.jpg,images/img278.jpg,images/img279.jpg,2018-02-09 12:34:51.089514
"{'right': False, 'center': False, 'left': False}",images/img287.jpg,images/img283.jpg,images/img288.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img286.jpg,images/img284.jpg,images/img285.jpg,2018-02-09 12:34:51.991540
"{'right': False, 'center': False, 'left': False}",images/img293.jpg,images/img289.jpg,images/img294.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img292.jpg,images/img290.jpg,images/img291.jpg,2018-02-09 12:34:52.977076
"{'right': False, 'center': False, 'left': False}",images/img299.jpg,images/img295.jpg,images/img300.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img298.jpg,images/img296.jpg,images/img297.jpg,2018-02-09 12:34:53.795723
"{'right': False, 'center': False, 'left': False}",images/img305.jpg,images/img301.jpg,images/img306.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img304.jpg,images/img302.jpg,images/img303.jpg,2018-02-09 12:35:00.798885
"{'right': False, 'center': False, 'left': False}",images/img311.jpg,images/img307.jpg,images/img312.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img310.jpg,images/img308.jpg,images/img309.jpg,2018-02-09 12:35:01.376188
"{'right': False, 'center': False, 'left': False}",images/img317.jpg,images/img313.jpg,images/img318.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img316.jpg,images/img314.jpg,images/img315.jpg,2018-02-09 12:35:04.368355
"{'right': False, 'center': False, 'left': False}",images/img323.jpg,images/img319.jpg,images/img324.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img322.jpg,images/img320.jpg,images/img321.jpg,2018-02-09 12:35:05.840319
"{'right': False, 'center': False, 'left': False}",images/img329.jpg,images/img325.jpg,images/img330.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img328.jpg,images/img326.jpg,images/img327.jpg,2018-02-09 12:35:07.555484
"{'right': False, 'center': False, 'left': False}",images/img335.jpg,images/img331.jpg,images/img336.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img334.jpg,images/img332.jpg,images/img333.jpg,2018-02-09 12:35:10.225764
"{'right': False, 'center': False, 'left': False}",images/img341.jpg,images/img337.jpg,images/img342.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img340.jpg,images/img338.jpg,images/img339.jpg,2018-02-09 12:35:12.527775
"{'right': False, 'center': False, 'left': False}",images/img347.jpg,images/img343.jpg,images/img348.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img346.jpg,images/img344.jpg,images/img345.jpg,2018-02-09 12:35:13.406485
"{'right': False, 'center': False, 'left': False}",images/img353.jpg,images/img349.jpg,images/img354.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img352.jpg,images/img350.jpg,images/img351.jpg,2018-02-09 12:35:15.120251
"{'right': False, 'center': False, 'left': False}",images/img359.jpg,images/img355.jpg,images/img360.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img358.jpg,images/img356.jpg,images/img357.jpg,2018-02-09 12:35:16.092571
"{'right': False, 'center': False, 'left': False}",images/img365.jpg,images/img361.jpg,images/img366.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img364.jpg,images/img362.jpg,images/img363.jpg,2018-02-09 12:35:17.990785
"{'right': False, 'center': False, 'left': False}",images/img371.jpg,images/img367.jpg,images/img372.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img370.jpg,images/img368.jpg,images/img369.jpg,2018-02-09 12:35:18.816058
"{'right': False, 'center': False, 'left': False}",images/img377.jpg,images/img373.jpg,images/img378.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img376.jpg,images/img374.jpg,images/img375.jpg,2018-02-09 12:35:19.979492
"{'right': False, 'center': False, 'left': False}",images/img383.jpg,images/img379.jpg,images/img384.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img382.jpg,images/img380.jpg,images/img381.jpg,2018-02-09 12:35:21.963909
"{'right': False, 'center': False, 'left': False}",images/img389.jpg,images/img385.jpg,images/img390.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img388.jpg,images/img386.jpg,images/img387.jpg,2018-02-09 12:35:22.811232
"{'right': False, 'center': False, 'left': False}",images/img395.jpg,images/img391.jpg,images/img396.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img394.jpg,images/img392.jpg,images/img393.jpg,2018-02-09 12:35:24.620163
"{'right': False, 'center': False, 'left': False}",images/img401.jpg,images/img397.jpg,images/img402.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img400.jpg,images/img398.jpg,images/img399.jpg,2018-02-09 12:35:27.361680
"{'right': False, 'center': False, 'left': False}",images/img407.jpg,images/img403.jpg,images/img408.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img406.jpg,images/img404.jpg,images/img405.jpg,2018-02-09 12:35:31.147281
"{'right': False, 'center': False, 'left': False}",images/img413.jpg,images/img409.jpg,images/img414.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img412.jpg,images/img410.jpg,images/img411.jpg,2018-02-09 12:35:34.188697
"{'right': False, 'center': False, 'left': False}",images/img419.jpg,images/img415.jpg,images/img420.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img418.jpg,images/img416.jpg,images/img417.jpg,2018-02-09 12:35:35.502751
"{'right': False, 'center': False, 'left': False}",images/img425.jpg,images/img421.jpg,images/img426.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img424.jpg,images/img422.jpg,images/img423.jpg,2018-02-09 12:35:39.845873
"{'right': False, 'center': False, 'left': False}",images/img431.jpg,images/img427.jpg,images/img432.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img430.jpg,images/img428.jpg,images/img429.jpg,2018-02-09 12:35:40.725383
"{'right': False, 'center': False, 'left': False}",images/img437.jpg,images/img433.jpg,images/img438.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img436.jpg,images/img434.jpg,images/img435.jpg,2018-02-09 12:35:41.948861
"{'right': False, 'center': False, 'left': False}",images/img443.jpg,images/img439.jpg,images/img444.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img442.jpg,images/img440.jpg,images/img441.jpg,2018-02-09 12:35:42.624729
"{'right': False, 'center': False, 'left': False}",images/img449.jpg,images/img445.jpg,images/img450.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img448.jpg,images/img446.jpg,images/img447.jpg,2018-02-09 12:35:44.572238
"{'right': False, 'center': False, 'left': False}",images/img455.jpg,images/img451.jpg,images/img456.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img454.jpg,images/img452.jpg,images/img453.jpg,2018-02-09 12:35:45.899067
"{'right': False, 'center': False, 'left': False}",images/img461.jpg,images/img457.jpg,images/img462.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img460.jpg,images/img458.jpg,images/img459.jpg,2018-02-09 12:35:47.819324
"{'right': False, 'center': False, 'left': False}",images/img467.jpg,images/img463.jpg,images/img468.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img466.jpg,images/img464.jpg,images/img465.jpg,2018-02-09 12:35:48.780502
"{'right': False, 'center': False, 'left': False}",images/img473.jpg,images/img469.jpg,images/img474.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img472.jpg,images/img470.jpg,images/img471.jpg,2018-02-09 12:35:50.689153
"{'right': False, 'center': False, 'left': False}",images/img479.jpg,images/img475.jpg,images/img480.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img478.jpg,images/img476.jpg,images/img477.jpg,2018-02-09 12:35:53.224212
"{'right': False, 'center': False, 'left': False}",images/img485.jpg,images/img481.jpg,images/img486.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img484.jpg,images/img482.jpg,images/img483.jpg,2018-02-09 12:36:00.276695
"{'right': False, 'center': False, 'left': False}",images/img491.jpg,images/img487.jpg,images/img492.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img490.jpg,images/img488.jpg,images/img489.jpg,2018-02-09 12:36:01.190158
"{'right': False, 'center': False, 'left': False}",images/img497.jpg,images/img493.jpg,images/img498.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img496.jpg,images/img494.jpg,images/img495.jpg,2018-02-09 12:36:02.934749
"{'right': False, 'center': False, 'left': False}",images/img503.jpg,images/img499.jpg,images/img504.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img502.jpg,images/img500.jpg,images/img501.jpg,2018-02-09 12:36:05.471303
"{'right': False, 'center': False, 'left': False}",images/img509.jpg,images/img505.jpg,images/img510.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img508.jpg,images/img506.jpg,images/img507.jpg,2018-02-09 12:36:06.411899
"{'right': False, 'center': False, 'left': False}",images/img515.jpg,images/img511.jpg,images/img516.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img514.jpg,images/img512.jpg,images/img513.jpg,2018-02-09 12:36:07.553860
"{'right': False, 'center': False, 'left': False}",images/img521.jpg,images/img517.jpg,images/img522.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img520.jpg,images/img518.jpg,images/img519.jpg,2018-02-09 12:36:08.296500
"{'right': False, 'center': False, 'left': False}",images/img527.jpg,images/img523.jpg,images/img528.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img526.jpg,images/img524.jpg,images/img525.jpg,2018-02-09 12:36:09.228432
"{'right': False, 'center': False, 'left': False}",images/img533.jpg,images/img529.jpg,images/img534.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img532.jpg,images/img530.jpg,images/img531.jpg,2018-02-09 12:36:10.106306
"{'right': False, 'center': False, 'left': False}",images/img539.jpg,images/img535.jpg,images/img540.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img538.jpg,images/img536.jpg,images/img537.jpg,2018-02-09 12:36:11.194120
"{'right': False, 'center': False, 'left': False}",images/img545.jpg,images/img541.jpg,images/img546.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img544.jpg,images/img542.jpg,images/img543.jpg,2018-02-09 12:36:13.210838
"{'right': False, 'center': False, 'left': False}",images/img551.jpg,images/img547.jpg,images/img552.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img550.jpg,images/img548.jpg,images/img549.jpg,2018-02-09 12:36:22.839165
"{'right': False, 'center': False, 'left': False}",images/img557.jpg,images/img553.jpg,images/img558.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img556.jpg,images/img554.jpg,images/img555.jpg,2018-02-09 12:36:24.316951
"{'right': False, 'center': False, 'left': False}",images/img563.jpg,images/img559.jpg,images/img564.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img562.jpg,images/img560.jpg,images/img561.jpg,2018-02-09 12:36:29.627766
"{'right': False, 'center': False, 'left': False}",images/img569.jpg,images/img565.jpg,images/img570.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img568.jpg,images/img566.jpg,images/img567.jpg,2018-02-09 12:36:31.096308
"{'right': False, 'center': False, 'left': False}",images/img575.jpg,images/img571.jpg,images/img576.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img574.jpg,images/img572.jpg,images/img573.jpg,2018-02-09 12:36:33.900472
"{'right': False, 'center': False, 'left': False}",images/img581.jpg,images/img577.jpg,images/img582.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img580.jpg,images/img578.jpg,images/img579.jpg,2018-02-09 12:36:35.271743
"{'right': False, 'center': False, 'left': False}",images/img587.jpg,images/img583.jpg,images/img588.jpg,3,"{'right': False, 'center': False, 'left': False}",images/img586.jpg,images/img584.jpg,images/img585.jpg,2018-02-09 12:36:37.900059
"{'right': False, 'center': False, 'left': False}",images/img593.jpg,images/img589.jpg,images/img594.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img592.jpg,images/img590.jpg,images/img591.jpg,2018-02-09 12:36:40.957743
"{'right': False, 'center': False, 'left': False}",images/img599.jpg,images/img595.jpg,images/img600.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img598.jpg,images/img596.jpg,images/img597.jpg,2018-02-09 12:36:44.179726
"{'right': False, 'center': False, 'left': False}",images/img605.jpg,images/img601.jpg,images/img606.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img604.jpg,images/img602.jpg,images/img603.jpg,2018-02-09 12:36:47.114200
"{'right': False, 'center': False, 'left': False}",images/img611.jpg,images/img607.jpg,images/img612.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img610.jpg,images/img608.jpg,images/img609.jpg,2018-02-09 12:36:48.400034
"{'right': False, 'center': False, 'left': False}",images/img617.jpg,images/img613.jpg,images/img618.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img616.jpg,images/img614.jpg,images/img615.jpg,2018-02-09 12:36:50.457754
"{'right': False, 'center': False, 'left': False}",images/img623.jpg,images/img619.jpg,images/img624.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img622.jpg,images/img620.jpg,images/img621.jpg,2018-02-09 12:36:55.036254
"{'right': False, 'center': False, 'left': False}",images/img629.jpg,images/img625.jpg,images/img630.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img628.jpg,images/img626.jpg,images/img627.jpg,2018-02-09 12:36:57.068344
"{'right': False, 'center': False, 'left': False}",images/img635.jpg,images/img631.jpg,images/img636.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img634.jpg,images/img632.jpg,images/img633.jpg,2018-02-09 12:37:13.012666
"{'right': False, 'center': False, 'left': False}",images/img641.jpg,images/img637.jpg,images/img642.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img640.jpg,images/img638.jpg,images/img639.jpg,2018-02-09 12:37:15.390285
"{'right': False, 'center': False, 'left': False}",images/img647.jpg,images/img643.jpg,images/img648.jpg,2,"{'right': False, 'center': False, 'left': False}",images/img646.jpg,images/img644.jpg,images/img645.jpg,2018-02-09 12:37:19.480799
"{'right': False, 'center': False, 'left': False}",images/img653.jpg,images/img649.jpg,images/img654.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img652.jpg,images/img650.jpg,images/img651.jpg,2018-02-09 12:37:21.425896
"{'right': False, 'center': False, 'left': False}",images/img659.jpg,images/img655.jpg,images/img660.jpg,0,"{'right': False, 'center': False, 'left': False}",images/img658.jpg,images/img656.jpg,images/img657.jpg,2018-02-09 12:37:25.184425
"{'right': False, 'center': False, 'left': False}",images/img665.jpg,images/img661.jpg,images/img666.jpg,1,"{'right': False, 'center': False, 'left': False}",images/img664.jpg,images/img662.jpg,images/img663.jpg,2018-02-09 12:37:27.750534
